initial,medial,nucleus,coda,tone,syllable
"th","o","e","","2","thoe_2"
"th","o","e","","3","thoe_3"
"th","o","e","","4","thoe_4"
"th","o","e","","5","thoe_5"
"th","o","e","","6","thoe_6"
"th","o","e","c","1","thoec_1"
"th","o","e","c","2","thoec_2"
"th","o","e","c","3","thoec_3"
"th","o","e","c","4","thoec_4"
"th","o","e","c","5","thoec_5"
"th","o","e","c","6","thoec_6"
"th","o","e","ch","1","thoech_1"
"th","o","e","ch","2","thoech_2"
"th","o","e","ch","3","thoech_3"
"th","o","e","ch","4","thoech_4"
"th","o","e","ch","5","thoech_5"
"th","o","e","ch","6","thoech_6"
"th","o","e","i","1","thoei_1"
"th","o","e","i","2","thoei_2"
"th","o","e","i","3","thoei_3"
"th","o","e","i","4","thoei_4"
"th","o","e","i","5","thoei_5"
"th","o","e","i","6","thoei_6"
"th","o","e","m","1","thoem_1"
"th","o","e","m","2","thoem_2"
"th","o","e","m","3","thoem_3"
"th","o","e","m","4","thoem_4"
"th","o","e","m","5","thoem_5"
"th","o","e","m","6","thoem_6"
"th","o","e","n","1","thoen_1"
"th","o","e","n","2","thoen_2"
"th","o","e","n","3","thoen_3"
"th","o","e","n","4","thoen_4"
"th","o","e","n","5","thoen_5"
"th","o","e","n","6","thoen_6"
"th","o","e","ng","1","thoeng_1"
"th","o","e","ng","2","thoeng_2"
"th","o","e","ng","3","thoeng_3"
"th","o","e","ng","4","thoeng_4"
"th","o","e","ng","5","thoeng_5"
"th","o","e","ng","6","thoeng_6"
"th","o","e","nh","1","thoenh_1"
"th","o","e","nh","2","thoenh_2"
"th","o","e","nh","3","thoenh_3"
"th","o","e","nh","4","thoenh_4"
"th","o","e","nh","5","thoenh_5"
"th","o","e","nh","6","thoenh_6"
"th","o","e","o","1","thoeo_1"
"th","o","e","o","2","thoeo_2"
"th","o","e","o","3","thoeo_3"
"th","o","e","o","4","thoeo_4"
"th","o","e","o","5","thoeo_5"
"th","o","e","o","6","thoeo_6"
"th","o","e","p","1","thoep_1"
"th","o","e","p","2","thoep_2"
"th","o","e","p","3","thoep_3"
"th","o","e","p","4","thoep_4"
"th","o","e","p","5","thoep_5"
"th","o","e","p","6","thoep_6"
"th","o","e","t","1","thoet_1"
"th","o","e","t","2","thoet_2"
"th","o","e","t","3","thoet_3"
"th","o","e","t","4","thoet_4"
"th","o","e","t","5","thoet_5"
"th","o","e","t","6","thoet_6"
"th","o","e","u","1","thoeu_1"
"th","o","e","u","2","thoeu_2"
"th","o","e","u","3","thoeu_3"
"th","o","e","u","4","thoeu_4"
"th","o","e","u","5","thoeu_5"
"th","o","e","u","6","thoeu_6"
"th","o","e","y","1","thoey_1"
"th","o","e","y","2","thoey_2"
"th","o","e","y","3","thoey_3"
"th","o","e","y","4","thoey_4"
"th","o","e","y","5","thoey_5"
"th","o","e","y","6","thoey_6"
"th","o","i","c","1","thoic_1"
"th","o","i","c","2","thoic_2"
"th","o","i","c","3","thoic_3"
"th","o","i","c","4","thoic_4"
"th","o","i","c","5","thoic_5"
"th","o","i","c","6","thoic_6"
"th","o","i","ch","1","thoich_1"
"th","o","i","ch","2","thoich_2"
"th","o","i","ch","3","thoich_3"
"th","o","i","ch","4","thoich_4"
"th","o","i","ch","5","thoich_5"
"th","o","i","ch","6","thoich_6"
"th","o","i","i","1","thoii_1"
"th","o","i","i","2","thoii_2"
"th","o","i","i","3","thoii_3"
"th","o","i","i","4","thoii_4"
"th","o","i","i","5","thoii_5"
"th","o","i","i","6","thoii_6"
"th","o","i","m","1","thoim_1"
"th","o","i","m","2","thoim_2"
"th","o","i","m","3","thoim_3"
"th","o","i","m","4","thoim_4"
"th","o","i","m","5","thoim_5"
"th","o","i","m","6","thoim_6"
"th","o","i","n","1","thoin_1"
"th","o","i","n","2","thoin_2"
"th","o","i","n","3","thoin_3"
"th","o","i","n","4","thoin_4"
"th","o","i","n","5","thoin_5"
"th","o","i","n","6","thoin_6"
"th","o","i","ng","1","thoing_1"
"th","o","i","ng","2","thoing_2"
"th","o","i","ng","3","thoing_3"
"th","o","i","ng","4","thoing_4"
"th","o","i","ng","5","thoing_5"
"th","o","i","ng","6","thoing_6"
"th","o","i","nh","1","thoinh_1"
"th","o","i","nh","2","thoinh_2"
"th","o","i","nh","3","thoinh_3"
"th","o","i","nh","4","thoinh_4"
"th","o","i","nh","5","thoinh_5"
"th","o","i","nh","6","thoinh_6"
"th","o","i","o","1","thoio_1"
"th","o","i","o","2","thoio_2"
"th","o","i","o","3","thoio_3"
"th","o","i","o","4","thoio_4"
"th","o","i","o","5","thoio_5"
"th","o","i","o","6","thoio_6"
"th","o","i","p","1","thoip_1"
"th","o","i","p","2","thoip_2"
"th","o","i","p","3","thoip_3"
"th","o","i","p","4","thoip_4"
"th","o","i","p","5","thoip_5"
"th","o","i","p","6","thoip_6"
"th","o","i","t","1","thoit_1"
"th","o","i","t","2","thoit_2"
"th","o","i","t","3","thoit_3"
"th","o","i","t","4","thoit_4"
"th","o","i","t","5","thoit_5"
"th","o","i","t","6","thoit_6"
"th","o","i","u","1","thoiu_1"
"th","o","i","u","2","thoiu_2"
"th","o","i","u","3","thoiu_3"
"th","o","i","u","4","thoiu_4"
"th","o","i","u","5","thoiu_5"
"th","o","i","u","6","thoiu_6"
"th","o","i","y","1","thoiy_1"
"th","o","i","y","2","thoiy_2"
"th","o","i","y","3","thoiy_3"
"th","o","i","y","4","thoiy_4"
"th","o","i","y","5","thoiy_5"
"th","o","i","y","6","thoiy_6"
"th","o","ia","","1","thoia_1"
"th","o","ia","","2","thoia_2"
"th","o","ia","","3","thoia_3"
"th","o","ia","","4","thoia_4"
"th","o","ia","","5","thoia_5"
"th","o","ia","","6","thoia_6"
"th","o","ia","c","1","thoiac_1"
"th","o","ia","c","2","thoiac_2"
"th","o","ia","c","3","thoiac_3"
"th","o","ia","c","4","thoiac_4"
"th","o","ia","c","5","thoiac_5"
"th","o","ia","c","6","thoiac_6"
"th","o","ia","ch","1","thoiach_1"
"th","o","ia","ch","2","thoiach_2"
"th","o","ia","ch","3","thoiach_3"
"th","o","ia","ch","4","thoiach_4"
"th","o","ia","ch","5","thoiach_5"
"th","o","ia","ch","6","thoiach_6"
"th","o","ia","i","1","thoiai_1"
"th","o","ia","i","2","thoiai_2"
"th","o","ia","i","3","thoiai_3"
"th","o","ia","i","4","thoiai_4"
"th","o","ia","i","5","thoiai_5"
"th","o","ia","i","6","thoiai_6"
"th","o","ia","m","1","thoiam_1"
"th","o","ia","m","2","thoiam_2"
"th","o","ia","m","3","thoiam_3"
"th","o","ia","m","4","thoiam_4"
"th","o","ia","m","5","thoiam_5"
"th","o","ia","m","6","thoiam_6"
"th","o","ia","n","1","thoian_1"
"th","o","ia","n","2","thoian_2"
"th","o","ia","n","3","thoian_3"
"th","o","ia","n","4","thoian_4"
"th","o","ia","n","5","thoian_5"
"th","o","ia","n","6","thoian_6"
"th","o","ia","ng","1","thoiang_1"
"th","o","ia","ng","2","thoiang_2"
"th","o","ia","ng","3","thoiang_3"
"th","o","ia","ng","4","thoiang_4"
"th","o","ia","ng","5","thoiang_5"
"th","o","ia","ng","6","thoiang_6"
"th","o","ia","nh","1","thoianh_1"
"th","o","ia","nh","2","thoianh_2"
"th","o","ia","nh","3","thoianh_3"
"th","o","ia","nh","4","thoianh_4"
"th","o","ia","nh","5","thoianh_5"
"th","o","ia","nh","6","thoianh_6"
"th","o","ia","o","1","thoiao_1"
"th","o","ia","o","2","thoiao_2"
"th","o","ia","o","3","thoiao_3"
"th","o","ia","o","4","thoiao_4"
"th","o","ia","o","5","thoiao_5"
"th","o","ia","o","6","thoiao_6"
"th","o","ia","p","1","thoiap_1"
"th","o","ia","p","2","thoiap_2"
"th","o","ia","p","3","thoiap_3"
"th","o","ia","p","4","thoiap_4"
"th","o","ia","p","5","thoiap_5"
"th","o","ia","p","6","thoiap_6"
"th","o","ia","t","1","thoiat_1"
"th","o","ia","t","2","thoiat_2"
"th","o","ia","t","3","thoiat_3"
"th","o","ia","t","4","thoiat_4"
"th","o","ia","t","5","thoiat_5"
"th","o","ia","t","6","thoiat_6"
"th","o","ia","u","1","thoiau_1"
"th","o","ia","u","2","thoiau_2"
"th","o","ia","u","3","thoiau_3"
"th","o","ia","u","4","thoiau_4"
"th","o","ia","u","5","thoiau_5"
"th","o","ia","u","6","thoiau_6"
"th","o","ia","y","1","thoiay_1"
"th","o","ia","y","2","thoiay_2"
"th","o","ia","y","3","thoiay_3"
"th","o","ia","y","4","thoiay_4"
"th","o","ia","y","5","thoiay_5"
"th","o","ia","y","6","thoiay_6"
"th","o","iê","","1","thoiê_1"
"th","o","iê","","2","thoiê_2"
"th","o","iê","","3","thoiê_3"
"th","o","iê","","4","thoiê_4"
"th","o","iê","","5","thoiê_5"
"th","o","iê","","6","thoiê_6"
"th","o","iê","c","1","thoiêc_1"
"th","o","iê","c","2","thoiêc_2"
"th","o","iê","c","3","thoiêc_3"
"th","o","iê","c","4","thoiêc_4"
"th","o","iê","c","5","thoiêc_5"
"th","o","iê","c","6","thoiêc_6"
"th","o","iê","ch","1","thoiêch_1"
"th","o","iê","ch","2","thoiêch_2"
"th","o","iê","ch","3","thoiêch_3"
"th","o","iê","ch","4","thoiêch_4"
"th","o","iê","ch","5","thoiêch_5"
"th","o","iê","ch","6","thoiêch_6"
"th","o","iê","i","1","thoiêi_1"
"th","o","iê","i","2","thoiêi_2"
"th","o","iê","i","3","thoiêi_3"
"th","o","iê","i","4","thoiêi_4"
"th","o","iê","i","5","thoiêi_5"
"th","o","iê","i","6","thoiêi_6"
"th","o","iê","m","1","thoiêm_1"
"th","o","iê","m","2","thoiêm_2"
"th","o","iê","m","3","thoiêm_3"
"th","o","iê","m","4","thoiêm_4"
"th","o","iê","m","5","thoiêm_5"
"th","o","iê","m","6","thoiêm_6"
"th","o","iê","n","1","thoiên_1"
"th","o","iê","n","2","thoiên_2"
"th","o","iê","n","3","thoiên_3"
"th","o","iê","n","4","thoiên_4"
"th","o","iê","n","5","thoiên_5"
"th","o","iê","n","6","thoiên_6"
"th","o","iê","ng","1","thoiêng_1"
"th","o","iê","ng","2","thoiêng_2"
"th","o","iê","ng","3","thoiêng_3"
"th","o","iê","ng","4","thoiêng_4"
"th","o","iê","ng","5","thoiêng_5"
"th","o","iê","ng","6","thoiêng_6"
"th","o","iê","nh","1","thoiênh_1"
"th","o","iê","nh","2","thoiênh_2"
"th","o","iê","nh","3","thoiênh_3"
"th","o","iê","nh","4","thoiênh_4"
"th","o","iê","nh","5","thoiênh_5"
"th","o","iê","nh","6","thoiênh_6"
"th","o","iê","o","1","thoiêo_1"
"th","o","iê","o","2","thoiêo_2"
"th","o","iê","o","3","thoiêo_3"
"th","o","iê","o","4","thoiêo_4"
"th","o","iê","o","5","thoiêo_5"
"th","o","iê","o","6","thoiêo_6"
"th","o","iê","p","1","thoiêp_1"
"th","o","iê","p","2","thoiêp_2"
"th","o","iê","p","3","thoiêp_3"
"th","o","iê","p","4","thoiêp_4"
"th","o","iê","p","5","thoiêp_5"
"th","o","iê","p","6","thoiêp_6"
"th","o","iê","t","1","thoiêt_1"
"th","o","iê","t","2","thoiêt_2"
"th","o","iê","t","3","thoiêt_3"
"th","o","iê","t","4","thoiêt_4"
"th","o","iê","t","5","thoiêt_5"
"th","o","iê","t","6","thoiêt_6"
"th","o","iê","u","1","thoiêu_1"
"th","o","iê","u","2","thoiêu_2"
"th","o","iê","u","3","thoiêu_3"
"th","o","iê","u","4","thoiêu_4"
"th","o","iê","u","5","thoiêu_5"
"th","o","iê","u","6","thoiêu_6"
"th","o","iê","y","1","thoiêy_1"
"th","o","iê","y","2","thoiêy_2"
"th","o","iê","y","3","thoiêy_3"
"th","o","iê","y","4","thoiêy_4"
"th","o","iê","y","5","thoiêy_5"
"th","o","iê","y","6","thoiêy_6"
"th","o","oo","c","1","thoooc_1"
"th","o","oo","c","2","thoooc_2"
"th","o","oo","c","3","thoooc_3"
"th","o","oo","c","4","thoooc_4"
"th","o","oo","c","5","thoooc_5"
"th","o","oo","c","6","thoooc_6"
"th","o","oo","ch","1","thoooch_1"
"th","o","oo","ch","2","thoooch_2"
"th","o","oo","ch","3","thoooch_3"
"th","o","oo","ch","4","thoooch_4"
"th","o","oo","ch","5","thoooch_5"
"th","o","oo","ch","6","thoooch_6"
"th","o","oo","i","1","thoooi_1"
"th","o","oo","i","2","thoooi_2"
"th","o","oo","i","3","thoooi_3"
"th","o","oo","i","4","thoooi_4"
"th","o","oo","i","5","thoooi_5"
"th","o","oo","i","6","thoooi_6"
"th","o","oo","m","1","thooom_1"
"th","o","oo","m","2","thooom_2"
"th","o","oo","m","3","thooom_3"
"th","o","oo","m","4","thooom_4"
"th","o","oo","m","5","thooom_5"
"th","o","oo","m","6","thooom_6"
"th","o","oo","n","1","thooon_1"
"th","o","oo","n","2","thooon_2"
"th","o","oo","n","3","thooon_3"
"th","o","oo","n","4","thooon_4"
"th","o","oo","n","5","thooon_5"
"th","o","oo","n","6","thooon_6"
"th","o","oo","ng","1","thooong_1"
"th","o","oo","ng","2","thooong_2"
"th","o","oo","ng","3","thooong_3"
"th","o","oo","ng","4","thooong_4"
"th","o","oo","ng","5","thooong_5"
"th","o","oo","ng","6","thooong_6"
"th","o","oo","nh","1","thooonh_1"
"th","o","oo","nh","2","thooonh_2"
"th","o","oo","nh","3","thooonh_3"
"th","o","oo","nh","4","thooonh_4"
"th","o","oo","nh","5","thooonh_5"
"th","o","oo","nh","6","thooonh_6"
"th","o","oo","o","1","thoooo_1"
"th","o","oo","o","2","thoooo_2"
"th","o","oo","o","3","thoooo_3"
"th","o","oo","o","4","thoooo_4"
"th","o","oo","o","5","thoooo_5"
"th","o","oo","o","6","thoooo_6"
"th","o","oo","p","1","thooop_1"
"th","o","oo","p","2","thooop_2"
"th","o","oo","p","3","thooop_3"
"th","o","oo","p","4","thooop_4"
"th","o","oo","p","5","thooop_5"
"th","o","oo","p","6","thooop_6"
"th","o","oo","t","1","thooot_1"
"th","o","oo","t","2","thooot_2"
"th","o","oo","t","3","thooot_3"
"th","o","oo","t","4","thooot_4"
"th","o","oo","t","5","thooot_5"
"th","o","oo","t","6","thooot_6"
"th","o","oo","u","1","thooou_1"
"th","o","oo","u","2","thooou_2"
"th","o","oo","u","3","thooou_3"
"th","o","oo","u","4","thooou_4"
"th","o","oo","u","5","thooou_5"
"th","o","oo","u","6","thooou_6"
"th","o","oo","y","1","thoooy_1"
"th","o","oo","y","2","thoooy_2"
"th","o","oo","y","3","thoooy_3"
"th","o","oo","y","4","thoooy_4"
"th","o","oo","y","5","thoooy_5"
"th","o","oo","y","6","thoooy_6"
"th","o","ô","","1","thoô_1"
"th","o","ô","","2","thoô_2"
"th","o","ô","","3","thoô_3"
"th","o","ô","","4","thoô_4"
"th","o","ô","","5","thoô_5"
"th","o","ô","","6","thoô_6"
"th","o","ô","c","1","thoôc_1"
"th","o","ô","c","2","thoôc_2"
"th","o","ô","c","3","thoôc_3"
"th","o","ô","c","4","thoôc_4"
"th","o","ô","c","5","thoôc_5"
"th","o","ô","c","6","thoôc_6"
"th","o","ô","ch","1","thoôch_1"
"th","o","ô","ch","2","thoôch_2"
"th","o","ô","ch","3","thoôch_3"
"th","o","ô","ch","4","thoôch_4"
"th","o","ô","ch","5","thoôch_5"
"th","o","ô","ch","6","thoôch_6"
"th","o","ô","i","1","thoôi_1"
"th","o","ô","i","2","thoôi_2"
"th","o","ô","i","3","thoôi_3"
"th","o","ô","i","4","thoôi_4"
"th","o","ô","i","5","thoôi_5"
"th","o","ô","i","6","thoôi_6"
"th","o","ô","m","1","thoôm_1"
"th","o","ô","m","2","thoôm_2"
"th","o","ô","m","3","thoôm_3"
"th","o","ô","m","4","thoôm_4"
"th","o","ô","m","5","thoôm_5"
"th","o","ô","m","6","thoôm_6"
"th","o","ô","n","1","thoôn_1"
"th","o","ô","n","2","thoôn_2"
"th","o","ô","n","3","thoôn_3"
"th","o","ô","n","4","thoôn_4"
"th","o","ô","n","5","thoôn_5"
"th","o","ô","n","6","thoôn_6"
"th","o","ô","ng","1","thoông_1"
"th","o","ô","ng","2","thoông_2"
"th","o","ô","ng","3","thoông_3"
"th","o","ô","ng","4","thoông_4"
"th","o","ô","ng","5","thoông_5"
"th","o","ô","ng","6","thoông_6"
"th","o","ô","nh","1","thoônh_1"
"th","o","ô","nh","2","thoônh_2"
"th","o","ô","nh","3","thoônh_3"
"th","o","ô","nh","4","thoônh_4"
"th","o","ô","nh","5","thoônh_5"
"th","o","ô","nh","6","thoônh_6"
"th","o","ô","o","1","thoôo_1"
"th","o","ô","o","2","thoôo_2"
"th","o","ô","o","3","thoôo_3"
"th","o","ô","o","4","thoôo_4"
"th","o","ô","o","5","thoôo_5"
"th","o","ô","o","6","thoôo_6"
"th","o","ô","p","1","thoôp_1"
"th","o","ô","p","2","thoôp_2"
"th","o","ô","p","3","thoôp_3"
"th","o","ô","p","4","thoôp_4"
"th","o","ô","p","5","thoôp_5"
"th","o","ô","p","6","thoôp_6"
"th","o","ô","t","1","thoôt_1"
"th","o","ô","t","2","thoôt_2"
"th","o","ô","t","3","thoôt_3"
"th","o","ô","t","4","thoôt_4"
"th","o","ô","t","5","thoôt_5"
"th","o","ô","t","6","thoôt_6"
"th","o","ô","u","1","thoôu_1"
"th","o","ô","u","2","thoôu_2"
"th","o","ô","u","3","thoôu_3"
"th","o","ô","u","4","thoôu_4"
"th","o","ô","u","5","thoôu_5"
"th","o","ô","u","6","thoôu_6"
"th","o","ô","y","1","thoôy_1"
"th","o","ô","y","2","thoôy_2"
"th","o","ô","y","3","thoôy_3"
"th","o","ô","y","4","thoôy_4"
"th","o","ô","y","5","thoôy_5"
"th","o","ô","y","6","thoôy_6"
"th","o","u","c","1","thouc_1"
"th","o","u","c","2","thouc_2"
"th","o","u","c","3","thouc_3"
"th","o","u","c","4","thouc_4"
"th","o","u","c","5","thouc_5"
"th","o","u","c","6","thouc_6"
"th","o","u","ch","1","thouch_1"
"th","o","u","ch","2","thouch_2"
"th","o","u","ch","3","thouch_3"
"th","o","u","ch","4","thouch_4"
"th","o","u","ch","5","thouch_5"
"th","o","u","ch","6","thouch_6"
"th","o","u","i","1","thoui_1"
"th","o","u","i","2","thoui_2"
"th","o","u","i","3","thoui_3"
"th","o","u","i","4","thoui_4"
"th","o","u","i","5","thoui_5"
"th","o","u","i","6","thoui_6"
"th","o","u","m","1","thoum_1"
"th","o","u","m","2","thoum_2"
"th","o","u","m","3","thoum_3"
"th","o","u","m","4","thoum_4"
"th","o","u","m","5","thoum_5"
"th","o","u","m","6","thoum_6"
"th","o","u","n","1","thoun_1"
"th","o","u","n","2","thoun_2"
"th","o","u","n","3","thoun_3"
"th","o","u","n","4","thoun_4"
"th","o","u","n","5","thoun_5"
"th","o","u","n","6","thoun_6"
"th","o","u","ng","1","thoung_1"
"th","o","u","ng","2","thoung_2"
"th","o","u","ng","3","thoung_3"
"th","o","u","ng","4","thoung_4"
"th","o","u","ng","5","thoung_5"
"th","o","u","ng","6","thoung_6"
"th","o","u","nh","1","thounh_1"
"th","o","u","nh","2","thounh_2"
"th","o","u","nh","3","thounh_3"
"th","o","u","nh","4","thounh_4"
"th","o","u","nh","5","thounh_5"
"th","o","u","nh","6","thounh_6"
"th","o","u","o","1","thouo_1"
"th","o","u","o","2","thouo_2"
"th","o","u","o","3","thouo_3"
"th","o","u","o","4","thouo_4"
"th","o","u","o","5","thouo_5"
"th","o","u","o","6","thouo_6"
"th","o","u","p","1","thoup_1"
"th","o","u","p","2","thoup_2"
"th","o","u","p","3","thoup_3"
"th","o","u","p","4","thoup_4"
"th","o","u","p","5","thoup_5"
"th","o","u","p","6","thoup_6"
"th","o","u","t","1","thout_1"
"th","o","u","t","2","thout_2"
"th","o","u","t","3","thout_3"
"th","o","u","t","4","thout_4"
"th","o","u","t","5","thout_5"
"th","o","u","t","6","thout_6"
"th","o","u","u","1","thouu_1"
"th","o","u","u","2","thouu_2"
"th","o","u","u","3","thouu_3"
"th","o","u","u","4","thouu_4"
"th","o","u","u","5","thouu_5"
"th","o","u","u","6","thouu_6"
"th","o","u","y","1","thouy_1"
"th","o","u","y","2","thouy_2"
"th","o","u","y","3","thouy_3"
"th","o","u","y","4","thouy_4"
"th","o","u","y","5","thouy_5"
"th","o","u","y","6","thouy_6"
"th","o","ua","","1","thoua_1"
"th","o","ua","","2","thoua_2"
"th","o","ua","","3","thoua_3"
"th","o","ua","","4","thoua_4"
"th","o","ua","","5","thoua_5"
"th","o","ua","","6","thoua_6"
"th","o","ua","c","1","thouac_1"
"th","o","ua","c","2","thouac_2"
"th","o","ua","c","3","thouac_3"
"th","o","ua","c","4","thouac_4"
"th","o","ua","c","5","thouac_5"
"th","o","ua","c","6","thouac_6"
"th","o","ua","ch","1","thouach_1"
"th","o","ua","ch","2","thouach_2"
"th","o","ua","ch","3","thouach_3"
"th","o","ua","ch","4","thouach_4"
"th","o","ua","ch","5","thouach_5"
"th","o","ua","ch","6","thouach_6"
"th","o","ua","i","1","thouai_1"
"th","o","ua","i","2","thouai_2"
"th","o","ua","i","3","thouai_3"
"th","o","ua","i","4","thouai_4"
"th","o","ua","i","5","thouai_5"
"th","o","ua","i","6","thouai_6"
"th","o","ua","m","1","thouam_1"
"th","o","ua","m","2","thouam_2"
"th","o","ua","m","3","thouam_3"
"th","o","ua","m","4","thouam_4"
"th","o","ua","m","5","thouam_5"
"th","o","ua","m","6","thouam_6"
"th","o","ua","n","1","thouan_1"
"th","o","ua","n","2","thouan_2"
"th","o","ua","n","3","thouan_3"
"th","o","ua","n","4","thouan_4"
"th","o","ua","n","5","thouan_5"
"th","o","ua","n","6","thouan_6"
"th","o","ua","ng","1","thouang_1"
"th","o","ua","ng","2","thouang_2"
"th","o","ua","ng","3","thouang_3"
"th","o","ua","ng","4","thouang_4"
"th","o","ua","ng","5","thouang_5"
"th","o","ua","ng","6","thouang_6"
"th","o","ua","nh","1","thouanh_1"
"th","o","ua","nh","2","thouanh_2"
"th","o","ua","nh","3","thouanh_3"
"th","o","ua","nh","4","thouanh_4"
"th","o","ua","nh","5","thouanh_5"
"th","o","ua","nh","6","thouanh_6"
"th","o","ua","o","1","thouao_1"
"th","o","ua","o","2","thouao_2"
"th","o","ua","o","3","thouao_3"
"th","o","ua","o","4","thouao_4"
"th","o","ua","o","5","thouao_5"
"th","o","ua","o","6","thouao_6"
"th","o","ua","p","1","thouap_1"
"th","o","ua","p","2","thouap_2"
"th","o","ua","p","3","thouap_3"
"th","o","ua","p","4","thouap_4"
"th","o","ua","p","5","thouap_5"
"th","o","ua","p","6","thouap_6"
"th","o","ua","t","1","thouat_1"
"th","o","ua","t","2","thouat_2"
"th","o","ua","t","3","thouat_3"
"th","o","ua","t","4","thouat_4"
"th","o","ua","t","5","thouat_5"
"th","o","ua","t","6","thouat_6"
"th","o","ua","u","1","thouau_1"
"th","o","ua","u","2","thouau_2"
"th","o","ua","u","3","thouau_3"
"th","o","ua","u","4","thouau_4"
"th","o","ua","u","5","thouau_5"
"th","o","ua","u","6","thouau_6"
"th","o","ua","y","1","thouay_1"
"th","o","ua","y","2","thouay_2"
"th","o","ua","y","3","thouay_3"
"th","o","ua","y","4","thouay_4"
"th","o","ua","y","5","thouay_5"
"th","o","ua","y","6","thouay_6"
"th","o","uô","","1","thouô_1"
"th","o","uô","","2","thouô_2"
"th","o","uô","","3","thouô_3"
"th","o","uô","","4","thouô_4"
"th","o","uô","","5","thouô_5"
"th","o","uô","","6","thouô_6"
"th","o","uô","c","1","thouôc_1"
"th","o","uô","c","2","thouôc_2"
"th","o","uô","c","3","thouôc_3"
"th","o","uô","c","4","thouôc_4"
"th","o","uô","c","5","thouôc_5"
"th","o","uô","c","6","thouôc_6"
"th","o","uô","ch","1","thouôch_1"
"th","o","uô","ch","2","thouôch_2"
"th","o","uô","ch","3","thouôch_3"
"th","o","uô","ch","4","thouôch_4"
